FDA_APPROVED,CT_TOX,standardised_smiles,Identifier
1.0,0.0,O=C(O)CCC(=O)OC[C@@H](N=C(O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,[176]
1.0,0.0,O=C(O)CCCCCCCC(=O)O,[62]
1.0,0.0,O=C(O)CCCC[C@@H]1SC[C@@H]2N=C(O)N[C@@H]21,[95]
1.0,0.0,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,[341]
1.0,0.0,O=C(O)CCCO,[58]
1.0,0.0,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,[194]
1.0,0.0,O=C(O)CCCc1ccccc1,[291]
1.0,0.0,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,[184]
1.0,0.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,[276]
1.0,0.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,[63]
1.0,0.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O,[298]
1.0,0.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,[64]
1.0,0.0,O=C(O)CN1CCN(CC(=O)O)CCN(C(CO)C(O)CO)CCN(CC(=O)O)CC1,[350]
1.0,0.0,O=C(O)CN=C(O)c1ccccc1,[268]
1.0,0.0,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,[251]
1.0,0.0,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,[248]
1.0,0.0,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,[311]
1.0,0.0,O=C(O)Cc1ccccc1,[284]
1.0,0.0,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,[242]
1.0,0.0,O=C(O)O,[69]
1.0,0.0,O=C(O)[PH](=O)(=O)O,[70]
1.0,0.0,O=C(O)c1c(I)cc(I)c(N=C(O)CCCCC(O)=Nc2c(I)cc(I)c(C(=O)O)c2I)c1I,[104]
1.0,0.0,O=C(O)c1c(I)cc(I)c(N=C(O)CCOCCOCCOCCOCCC(O)=Nc2c(I)cc(I)c(C(=O)O)c2I)c1I,[105]
1.0,0.0,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,[153]
1.0,0.0,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,[219]
1.0,0.0,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,[148]
1.0,0.0,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,[342]
1.0,0.0,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,[325]
1.0,0.0,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,[238]
1.0,0.0,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)N=C(O)c2ccccc2)cc1,[267]
1.0,0.0,O=C(O)c1ccccc1,[264]
1.0,0.0,O=C(O)c1ccccc1O,[321]
1.0,0.0,O=C(O)c1cccnc1,[206]
1.0,0.0,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,[132]
1.0,0.0,O=C(OC1CC2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,[314]
1.0,0.0,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,[254]
1.0,0.0,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,[119]
1.0,0.0,O=C(OCc1ccccc1)c1ccccc1,[296]
1.0,0.0,O=C(OOC(=O)c1ccccc1)c1ccccc1,[269]
1.0,0.0,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,[249]
0.0,1.0,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,[340]
1.0,0.0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,[185]
0.0,1.0,O=C(c1ccc2nonc2c1)N1CCCCC1,[338]
1.0,0.0,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,[265]
1.0,0.0,O=C1C(CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,[173]
1.0,0.0,O=C1C(CO)OC(O)C(O)C1O,[26]
1.0,0.0,O=C1C=NC(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,[239]
1.0,0.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,[358]
1.0,0.0,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],[151]
1.0,0.0,O=C1CCO1,[364]
1.0,0.0,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)C1O5,[170]
1.0,0.0,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,[229]
1.0,0.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,[280]
1.0,0.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,[281]
1.0,0.0,O=C1N(CO[PH](=O)(=O)O)C(O)=NC1(c1ccccc1)c1ccccc1,[270]
1.0,0.0,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,[295]
1.0,0.0,O=C1N=C(O)CCC1N1C(=O)c2ccccc2C1=O,"[210, 319]"
1.0,0.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)NC1=O,[279]
1.0,0.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)NC1=O,[237]
1.0,0.0,O=C1OC2(c3cc([131I])c(O)c([131I])c3Oc3c2cc([131I])c(O)c3[131I])c2c(Cl)c(Cl)c(Cl)c(Cl)c21,[127]
1.0,0.0,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,[322]
1.0,0.0,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,[215]
1.0,0.0,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,[232]
1.0,0.0,O=C1c2ccccc2C(=O)C1c1ccccc1,[275]
1.0,0.0,O=NN(CCCl)C(O)=NC1CCCCC1,[303]
1.0,1.0,O=P1(N(CCCl)CCCl)NCCCO1,[363]
1.0,1.0,O=P1(NCCCl)OCCCN1CCCl,[354]
0.0,1.0,O=S(=O)(N=C(O)c1ccc(Cl)cc1Cl)c1ccc(Br)s1,[157]
0.0,1.0,O=S(=O)(Nc1ccccc1)c1cccc(/C=C/C(O)=NO)c1,[304]
1.0,0.0,O=S(=O)(O)CCS,[67]
1.0,0.0,O=S(=O)(O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O)O[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,[23]
1.0,0.0,O=S(=O)(O)O[C@@H]1[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)OC[C@H]1O,[91]
1.0,0.0,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,[202]
1.0,0.0,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],[39]
1.0,0.0,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,[79]
1.0,0.0,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],[93]
1.0,0.0,O=[N+]([O-])c1ccc(-c2ccc(/C=N/n3cc(O)nc3O)o2)cc1,[187]
1.0,0.0,O=[N+]([O-])c1ccc(/C=N/n2cc(O)nc2O)o1,[214]
1.0,0.0,O=[N+]([O-])c1ccc(N=C(O)c2cc(Cl)ccc2O)c(Cl)c1,[150]
1.0,0.0,O=[N+]([O-])c1ccc([C@@H](O)[C@@H](CO)N=C(O)C(Cl)Cl)cc1,[175]
1.0,0.0,O=[PH](=O)(O)OCC(Cl)(Cl)Cl,[36]
1.0,0.0,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,[312]
1.0,0.0,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,[339]
1.0,0.0,O=c1nc(O)c(C(F)(F)F)cn1[C@H]1C[C@H](O)[C@@H](CO)O1,[111]
1.0,0.0,O=c1nc(O)c(F)cn1[C@H]1C[C@H](O)[C@@H](CO)O1,[112]
1.0,0.0,O=c1nc(O)c(I)cn1[C@H]1C[C@H](O)[C@@H](CO)O1,[113]
1.0,0.0,O=c1nc2ccc(Cl)cc2c(-c2ccccc2)nc1C(O)O,[278]
1.0,0.0,OC(=NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,[166]
0.0,1.0,OC(=Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,[352]
1.0,0.0,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,[262]
1.0,0.0,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,[258]
1.0,0.0,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,[259]
1.0,0.0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,[260]
1.0,0.0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,[261]
1.0,0.0,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,[227]
1.0,0.0,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,[161]
1.0,0.0,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,[222]
1.0,0.0,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,[323]
1.0,0.0,OC1=CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,[145]
1.0,0.0,OC1=NC(c2ccccc2)(c2ccccc2)C(O)=N1,[271]
1.0,0.0,OC1=Nc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1,"[141, 212]"
1.0,0.0,OC1=Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,[225]
1.0,0.0,OCC(O)CO,[38]
1.0,0.0,OCC(O)c1oc(O)c(O)c1O,[20]
1.0,0.0,OCC(S)CS,[40]
1.0,0.0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[334]
1.0,0.0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,[335]
1.0,0.0,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,[82]
1.0,0.0,OCCN=CCNc1ccc(NCCNCCO)c2c(O)c3c(O)ccc(O)c3c(O)c12,"[168, 169]"
1.0,0.0,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,[252]
1.0,0.0,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,[310]
1.0,0.0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,[30]
1.0,0.0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,[28]
1.0,0.0,OC[C@@H]1CC[C@H](n2cnc3c(O)ncnc32)O1,[96]
1.0,0.0,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,[22]
1.0,0.0,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O,[375]
1.0,0.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,[25]
1.0,0.0,OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O,[24]
1.0,0.0,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,[292]
1.0,1.0,ON=C(O)CCCCCCC(O)=Nc1ccccc1,[302]
1.0,0.0,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,[92]
1.0,0.0,Oc1c(C2=CC[C@@H](c3ccc(Cl)cc3)CC2)c(O)c2ccccc2c1O,[223]
1.0,0.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,[103]
1.0,0.0,Oc1c(Cl)cc(Cl)c2cccnc12,[220]
1.0,0.0,Oc1c(I)cc(Cl)c2cccnc12,[221]
1.0,0.0,Oc1c2c(c(O)n1C[C@@H]1CCCC[C@H]1CN1CCN(c3nsc4ccccc34)CC1)[C@H]1CC[C@@H]2C1,[317]
1.0,0.0,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,[160]
1.0,0.0,Oc1cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2[nH]1,[318]
1.0,0.0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,[186]
1.0,0.0,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1,[195]
1.0,0.0,Oc1ccc(O)cc1,[203]
1.0,0.0,Oc1ccc(OCc2ccccc2)cc1,[297]
1.0,0.0,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,[171]
1.0,0.0,Oc1cccc2cccnc12,[233]
1.0,0.0,Oc1nc2cc(Cl)ccc2o1,[226]
1.0,0.0,Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,[308]
1.0,0.0,Oc1ncc(F)c(O)n1,"[109, 114]"
1.0,0.0,Oc1ncc(N(CCCl)CCCl)c(O)n1,[110]
1.0,0.0,Oc1ncnc2n[nH]cc12,[126]
1.0,0.0,On1ccccc1=S,[337]
1.0,0.0,S=P(N1CC1)(N1CC1)N1CC1,[355]
1.0,0.0,Sc1ncnc2[nH]cnc12,"[98, 371]"
1.0,0.0,[CH2]C(CN=C(O)c1ccccc1OCC(=O)[O-])OC,[1423]
1.0,0.0,[CH2]C(CNC(=N)[O-])OC,[1424]
1.0,0.0,c1cc(-c2nc3c4c(ncc3[nH]2)CCOC4)no1,[134]
1.0,0.0,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,[190]
1.0,0.0,c1ccc(CC2=NCCN2)cc1,[286]
1.0,0.0,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,[294]
1.0,0.0,c1ccc([C@H]2CN3CCSC3=N2)cc1,[250]
1.0,0.0,c1ccc2c(CC3=NCCN3)cccc2c1,[331]
1.0,0.0,c1ccc2c(c1)CCCC2C1=NCCN1,[330]
1.0,0.0,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,[359]
