Hepatobiliary disorders,Metabolism and nutrition disorders,Product issues,Eye disorders,Investigations,Musculoskeletal and connective tissue disorders,Gastrointestinal disorders,Social circumstances,Immune system disorders,Reproductive system and breast disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",General disorders and administration site conditions,Endocrine disorders,Surgical and medical procedures,Vascular disorders,Blood and lymphatic system disorders,Skin and subcutaneous tissue disorders,"Congenital, familial and genetic disorders",Infections and infestations,"Respiratory, thoracic and mediastinal disorders",Psychiatric disorders,Renal and urinary disorders,"Pregnancy, puerperium and perinatal conditions",Ear and labyrinth disorders,Cardiac disorders,Nervous system disorders,"Injury, poisoning and procedural complications",standardised_smiles,Identifier
0,1.0,0,0.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,CNC(CC(C)C)C(O)=NC1C(O)=NC(CC(=N)O)C(O)=NC2C(O)=Nc3c(O)[nH]c(c(O)[nH]c(=C(O)O)c4cc(O)cc(O)c4c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,[1169]
0,1.0,0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,CNC1(C)C2CCC(C2)C1(C)C,[763]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,CNC1(c2ccccc2Cl)CCCCC1=O,[714]
0,0.0,0,0.0,1.0,0.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,[248]
0,0.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,[1067]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,[1050]
0,1.0,0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,CNCC(O)c1ccc(O)c(O)c1,[131]
0,0.0,0,1.0,0.0,0.0,0.0,0,1,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,[506]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,CNCC(O)c1cccc(O)c1,[959]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,[594]
1,1.0,0,1.0,1.0,0.0,1.0,0,1,1,0.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CNCCC=C1c2ccccc2CCc2ccccc21,[895]
1,1.0,0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CNCCCC12CCC(c3ccccc31)c1ccccc12,[759]
1,1.0,0,1.0,1.0,0.0,1.0,0,0,1,0.0,1.0,1.0,0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CNCCCC1c2ccccc2C=Cc2ccccc21,[1006]
1,1.0,0,1.0,1.0,0.0,1.0,0,0,1,0.0,1.0,1.0,0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CNCCCN1c2ccccc2CCc2ccccc21,[479]
1,1.0,0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,[1176]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,[633]
0,0.0,0,0.0,0.0,0.0,1.0,0,1,0,0.0,1.0,0.0,1,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,CNCCc1ccccn1,[327]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CNNCc1ccc(C(=O)NC(C)C)cc1,[992]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,[869]
0,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,[1079]
0,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CN[C@@H]1CCc2[nH]c3ccc(C(=N)O)cc3c2C1,[151]
0,1.0,0,0.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,CN[C@H](CC(C)C)C(O)=N[C@H]1C(O)=N[C@@H](CC(=N)O)C(O)=N[C@H]2C(O)=Nc3c(O)[nH]c(c(O)[nH]c(=C(O)O)c4cc(O)cc(O)c4c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,[1385]
1,1.0,0,0.0,1.0,0.0,1.0,0,1,0,0.0,0.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,CNc1c(O)[nH]c2c(O)[nH]c(c3cc(cc(O)c3Cl)oc3ccc1cc3O)=C(O)N[C@H]1C(O)=N[C@H]3C(O)=N[C@H](C(O)=N[C@H](C(O)=NCCCN(C)C)c4cc(O)cc(O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc1cc(c3O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1N=C(O)CCCCCCCCC(C)C)Oc1ccc(cc1)C2,[444]
0,0.0,0,0.0,1.0,0.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,[1294]
0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,CNc1ccc(C=Cc2ccc(OCCOCCOCC[18F])cc2)cc1,[1408]
0,0.0,0,0.0,1.0,1.0,1.0,0,0,0,1.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,CNc1ccc(C=Cc2ccc(OCCOCCOCC[18F])nc2)cc1,[85]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,0.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC(=O)C(c1ccccc1)C1CCCCN1,[803]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1.0,0.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,[445]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,[63]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,[711]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],[879]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,1.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],[884]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,[878]
1,1.0,0,0.0,1.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC(=O)C1=CC2CC(=O)CC[C@]2(C)[C@@]23OC2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)C13,[111]
0,0.0,0,1.0,0.0,0.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,[452]
0,0.0,0,1.0,0.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0,1.0,0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,[1024]
0,1.0,0,1.0,1.0,0.0,1.0,0,0,1,0.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,[1025]
0,1.0,0,0.0,0.0,0.0,1.0,0,1,0,1.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,COC(=O)C1[C@@H](c2ccc(I)cc2)CC2CC[C@H]1N2CCCF,[1350]
0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,COC(=O)C=CC(=O)O,[875]
0,0.0,0,1.0,0.0,0.0,1.0,0,1,0,1.0,1.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,COC(=O)CCC(=O)CN,[303]
0,1.0,0,1.0,1.0,0.0,1.0,1,0,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,[341]
0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)[nH]c1=N,[1409]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC(O)=NC(C(O)=NN(Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)N=C(O)[C@@H](N=C(O)OC)C(C)(C)C)C(C)(C)C,[107]
1,0.0,0,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0,0.0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,COC(O)=Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,[761]
1,1.0,0,0.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,[164]
1,0.0,0,0.0,1.0,0.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,COC1(N=C(O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(=N)O)CSC21,[392]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,1,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,[355]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC1=C2C(C)[C@@H](OC(=O)C(O)C(N=C(O)OC(C)(C)C)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](OC)[C@@]3(C)C1=O)C2(C)C,[1090]
1,0.0,0,0.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,[639]
0,0.0,0,0.0,0.0,1.0,1.0,0,0,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,0.0,COC1=NC(C)=NC(Cl)C1Nc1ncc[nH]1,[963]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,COC1C(=O)C(C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)C(C)=CC(C)[C@H]1O,[551]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,COC1C(CO)OC(OCC2OC(OC3C(CO)OC(C)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(OC)C(O)C2OCCO)C(O)C1O,[1410]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,[1022]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OC(=O)C(C)(CO)CO)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,[106]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,COC=C1CSC2C(=NC(=O)C(NOC)c3csc(=N)[nH]3)C(=O)N2C1C(=O)O,[1088]
1,0.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COCC(N=C(C)O)C(O)=NCc1ccccc1,[1231]
0,0.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COCC(O)=Nc1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I,[689]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,[603]
0,1.0,0,0.0,1.0,1.0,1.0,0,0,1,0.0,1.0,0.0,0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,COCCCN1CCC(N=C(O)c2cc(Cl)c(N)c3c2OCC3)CC1,[1077]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COCCCOc1cc(C[C@H](C[C@H](N)[C@@H](O)CC(C(O)=NCC(C)(C)C(=N)O)C(C)C)C(C)C)ccc1OC,[533]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,[1156]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COCCN=C(O)CN(CCN(CCN(CC(=O)O)CC(O)=NCCOC)CC(=O)O)CC(=O)O,[211]
1,1.0,0,0.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,[883]
0,1.0,0,0.0,1.0,1.0,0.0,0,1,0,0.0,1.0,0.0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,COCCOC(O)=NCC(O)=N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](OC[C@H]2O[C@H](OC(C)C(N)C(=O)O)[C@H](N=C(C)O)[C@@H](O)[C@H]2O)(C(=O)O)C[C@@H]1O,[350]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COCCOC(O)=NCCCCC(N=C(O)OCCOC)C(O)=NCCCCCCCO[PH](C)([O])[O],[1039]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,1.0,1.0,COCCOC(O)=NCCCCC(N=C(O)OCCOC)C(O)=NCCCCCO[PH](C)([O])[O],[513]
0,0.0,0,0.0,0.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,[319]
1,0.0,0,0.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,COCCO[C@@H]1[C@H](SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(O)nc3=O)[C@H](OCCOC)[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=N)nc3O)[C@H](OCCOC)[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(O)nc(=N)[nH]c43)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(O)nc3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=N)nc3O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(O)nc3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(O)nc(=N)[nH]c43)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=N)nc3O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(O)nc3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(O)nc3=O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=N)nc3O)C[C@@H]2SP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(O)nc(=N)[nH]c43)[C@H](OCCOC)[C@@H]2SP(=O)(O)OC[C@@H]2O[C@H](n3cc(C)c(=N)nc3O)[C@@H](OCCOC)[C@H]2SP(=O)(O)OC[C@@H]2O[C@H](n3cnc4c(N)ncnc43)[C@@H](OCCOC)[C@H]2SP(=O)(O)OC[C@@H]2O[C@H](n3cc(C)c(=N)nc3O)[C@@H](OCCOC)[C@H]2SP(=O)(O)OC[C@@H]2O[C@H](n3cc(C)c(=N)nc3O)[C@@H](OCCOC)[C@H]2O)[C@@H](COP(=O)(O)S[C@H]2[C@@H](OCCOC)[C@H](n3cc(C)c(=N)nc3O)O[C@@H]2COP(=O)(O)S[C@H]2[C@@H](OCCOC)[C@H](n3cnc4c(O)nc(=N)[nH]c43)O[C@@H]2CO)O[C@H]1n1cc(C)c(=N)nc1O,[1391]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,COCCc1ccc(OCC(O)CNC(C)C)cc1,[809]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,COCc1c(-c2ccc(F)cc2)c(=CCC(O)CC(O)CC(=O)O)c(C(C)C)nc1=C(C)C,[406]
1,0.0,0,0.0,1.0,0.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,[391]
1,0.0,0,0.0,1.0,0.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(=N)[nH]1,[398]
0,0.0,0,0.0,1.0,0.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(=N)[nH]1,[397]
1,1.0,0,0.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(=N)[nH]1,[210]
1,1.0,0,0.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,CON=C(C(O)=NC1C(=O)N2C(C(=O)O)=C(COC(=N)O)CSC12)c1ccco1,[399]
1,1.0,0,0.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,CON=C(C(O)=NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(=N)O)CSC12)c1ccco1,[1263]
1,1.0,0,0.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,CON=C(C(O)=NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(=N)[nH]1,[390]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,[1343]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,0.0,CO[C@@H]1O[C@@H](COS(=O)(=O)O)[C@H](O[C@@H]2OC(C(=O)O)[C@H](OC)[C@@H](O)[C@@H]2OS(=O)(=O)O)[C@@H](O)[C@@H]1NOS(=O)(=O)O,[252]
1,0.0,0,0.0,1.0,0.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,CO[C@@]1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,[194]
